mins,price,closeTime,timestamp,fetch_time,price_float
5,66199.4827234,1771853931739,2026-02-23T14:38:51.818846,2026-02-23 14:38:51,66199.4827234
5,66190.64077098,1771853977590,2026-02-23T14:39:37.387239,2026-02-23 14:39:37,66190.64077098
5,66190.6014279,1771853979214,2026-02-23T14:39:38.923326,2026-02-23 14:39:38,66190.6014279
5,66190.16955937,1771853993045,2026-02-23T14:39:52.747402,2026-02-23 14:39:52,66190.16955937
5,66190.07803859,1771853995473,2026-02-23T14:39:55.521598,2026-02-23 14:39:55,66190.07803859
5,66191.55781531,1771854010827,2026-02-23T14:40:11.055380,2026-02-23 14:40:11,66191.55781531
5,66191.63688873,1771854013796,2026-02-23T14:40:13.534920,2026-02-23 14:40:13,66191.63688873
5,66190.23358493,1771854073088,2026-02-23T14:41:12.794506,2026-02-23 14:41:12,66190.23358493
5,66192.45700992,1771854133141,2026-02-23T14:42:12.933556,2026-02-23 14:42:12,66192.45700992
5,66267.47081197,1771854193900,2026-02-23T14:43:13.656820,2026-02-23 14:43:13,66267.47081197
5,66307.42296495,1771854253636,2026-02-23T14:44:13.224018,2026-02-23 14:44:13,66307.42296495
5,66337.2357292,1771854313131,2026-02-23T14:45:13.024572,2026-02-23 14:45:13,66337.2357292
5,66343.56047201,1771854373052,2026-02-23T14:46:13.029161,2026-02-23 14:46:13,66343.56047201
5,66350.95721824,1771854432205,2026-02-23T14:47:12.555064,2026-02-23 14:47:12,66350.95721824
5,66340.73495028,1771854492259,2026-02-23T14:48:12.837895,2026-02-23 14:48:12,66340.73495028
5,66331.05027858,1771854552630,2026-02-23T14:49:12.940822,2026-02-23 14:49:12,66331.05027858
5,66330.53101019,1771854612578,2026-02-23T14:50:12.733206,2026-02-23 14:50:12,66330.53101019
5,66335.57089903,1771854672884,2026-02-23T14:51:13.090981,2026-02-23 14:51:13,66335.57089903
5,66338.43338816,1771854732965,2026-02-23T14:52:13.430024,2026-02-23 14:52:13,66338.43338816
5,66341.75020772,1771854792375,2026-02-23T14:53:12.939153,2026-02-23 14:53:12,66341.75020772
5,66336.74272449,1771854852475,2026-02-23T14:54:13.057263,2026-02-23 14:54:13,66336.74272449
5,66320.32240992,1771854912791,2026-02-23T14:55:13.176594,2026-02-23 14:55:13,66320.32240992
5,66258.0057184,1771854973093,2026-02-23T14:56:13.394871,2026-02-23 14:56:13,66258.0057184
5,66244.78933405,1771855033146,2026-02-23T14:57:13.496741,2026-02-23 14:57:13,66244.78933405
5,66231.14826535,1771855092359,2026-02-23T14:58:12.535237,2026-02-23 14:58:12,66231.14826535
5,66204.08609194,1771855152581,2026-02-23T14:59:12.729294,2026-02-23 14:59:12,66204.08609194
5,66187.31081219,1771855212240,2026-02-23T15:00:12.824802,2026-02-23 15:00:12,66187.31081219
5,66148.34768041,1771855272736,2026-02-23T15:01:12.932281,2026-02-23 15:01:12,66148.34768041
5,66148.54919134,1771855332889,2026-02-23T15:02:13.154516,2026-02-23 15:02:13,66148.54919134
5,66150.30117434,1771855392932,2026-02-23T15:03:13.270751,2026-02-23 15:03:13,66150.30117434
5,66156.00571561,1771855452458,2026-02-23T15:04:13.487211,2026-02-23 15:04:13,66156.00571561
5,66161.53698718,1771855512339,2026-02-23T15:05:12.471805,2026-02-23 15:05:12,66161.53698718
5,66173.64088559,1771855572383,2026-02-23T15:06:12.787068,2026-02-23 15:06:12,66173.64088559
5,66191.85750655,1771855632288,2026-02-23T15:07:12.794350,2026-02-23 15:07:12,66191.85750655
5,66197.44998684,1771855692205,2026-02-23T15:08:12.596402,2026-02-23 15:08:12,66197.44998684
5,66220.05401426,1771855752988,2026-02-23T15:09:13.211816,2026-02-23 15:09:13,66220.05401426
5,66227.96075831,1771855812206,2026-02-23T15:10:12.505531,2026-02-23 15:10:12,66227.96075831
5,66229.1702793,1771855873094,2026-02-23T15:11:13.329522,2026-02-23 15:11:13,66229.1702793
5,66237.42099353,1771855932491,2026-02-23T15:12:12.618526,2026-02-23 15:12:12,66237.42099353
5,66234.11108044,1771855992205,2026-02-23T15:13:12.929352,2026-02-23 15:13:12,66234.11108044
5,66234.10429695,1771856052668,2026-02-23T15:14:13.343980,2026-02-23 15:14:13,66234.10429695
5,66235.79815385,1771856112319,2026-02-23T15:15:12.634057,2026-02-23 15:15:12,66235.79815385
5,66235.31723341,1771856173042,2026-02-23T15:16:13.151656,2026-02-23 15:16:13,66235.31723341
5,66229.73120328,1771856232204,2026-02-23T15:17:12.543546,2026-02-23 15:17:12,66229.73120328
5,66219.51476608,1771856292536,2026-02-23T15:18:12.957197,2026-02-23 15:18:12,66219.51476608
5,66198.97450801,1771856353162,2026-02-23T15:19:13.373364,2026-02-23 15:19:13,66198.97450801
5,66168.76716905,1771856412411,2026-02-23T15:20:12.662308,2026-02-23 15:20:12,66168.76716905
5,66136.07762087,1771856477767,2026-02-23T15:21:17.990752,2026-02-23 15:21:17,66136.07762087
