date,open,high,low,close,sentiment_mean,sentiment_std,news_count,price_change,rolling_mean_3,rolling_mean_7,sentiment_lag1,sentiment_lag2,target
2024-02-29,2034.300048828125,2049.800048828125,2034.300048828125,2045.699951171875,0.0,0.0,0.0,0.0062469017077595446,2037.566650390625,2031.6857038225446,0.0,0.0,1
2024-03-01,2043.0999755859375,2086.89990234375,2041.800048828125,2086.89990234375,0.0,0.0,0.0,0.020139782057614797,2055.199951171875,2040.9142543247767,0.0,0.0,1
2024-03-04,2083.60009765625,2119.800048828125,2080.699951171875,2117.699951171875,0.0,0.0,0.0,0.014758757137097955,2083.4332682291665,2054.9142543247767,0.0,0.0,1
2024-03-05,2114.89990234375,2133.5,2111.39990234375,2133.5,0.0,0.0,0.0,0.00746094781717388,2112.699951171875,2068.4714006696427,0.0,0.0,1
2024-03-06,2125.5,2150.300048828125,2125.5,2150.300048828125,0.0,0.0,0.0,0.007874407700082076,2133.8333333333335,2085.871407645089,0.0,0.0,1
2024-03-07,2147.0,2163.0,2147.0,2158.0,0.0,0.0,0.0,0.003580872900073251,2147.2666829427085,2103.585693359375,0.0,0.0,1
2024-03-08,2167.300048828125,2194.89990234375,2166.300048828125,2178.60009765625,0.0,0.0,0.0,0.009545921064064045,2162.300048828125,2124.3857073102677,0.0,0.0,1
2024-03-11,2181.0,2184.0,2177.199951171875,2182.5,0.0,0.0,0.0,0.0017900955517011763,2173.0333658854165,2143.9285714285716,0.0,0.0,0
2024-03-12,2182.5,2182.699951171875,2160.39990234375,2160.39990234375,0.0,0.0,0.0,-0.010126047036082442,2173.8333333333335,2154.4285714285716,0.0,0.0,1
2024-03-13,2162.5,2175.39990234375,2162.5,2175.39990234375,0.0,0.0,0.0,0.006943158988170106,2172.7666015625,2162.6714215959823,0.0,0.0,0
2024-03-14,2163.0,2163.0,2162.300048828125,2163.0,0.0,0.0,0.0,-0.005700056495539285,2166.2666015625,2166.8857073102677,0.0,0.0,0
2024-03-15,2161.699951171875,2161.699951171875,2157.300048828125,2157.300048828125,0.0,0.0,0.0,-0.0026352062745608196,2165.2333170572915,2167.8857073102677,0.0,0.0,1
2024-03-18,2146.199951171875,2160.699951171875,2146.199951171875,2160.699951171875,0.0,0.0,0.0,0.0015759988257531,2160.3333333333335,2168.271414620536,0.0,0.0,0
2024-03-19,2156.10009765625,2156.300048828125,2156.10009765625,2156.300048828125,0.0,0.0,0.0,-0.002036331949451742,2158.1000162760415,2165.085693359375,0.0,0.0,1
2024-03-20,2157.300048828125,2185.89990234375,2150.89990234375,2157.89990234375,0.0,0.0,0.0,0.0007419438294287151,2158.2999674479165,2161.5713936941966,0.0,0.0,1
2024-03-21,2207.0,2211.60009765625,2182.39990234375,2182.39990234375,0.0,0.0,0.0,0.011353631358614003,2165.5332845052085,2164.7142508370534,0.0,0.0,0
2024-03-22,2179.199951171875,2179.60009765625,2157.5,2158.10009765625,0.0,0.0,0.0,-0.0111344417956597,2166.13330078125,2162.242850167411,0.0,0.0,1
2024-03-25,2166.199951171875,2179.39990234375,2166.199951171875,2174.800048828125,0.0,0.0,0.0,0.007738265333480765,2171.7666829427085,2163.9285714285716,0.0,0.0,1
2024-03-26,2182.699951171875,2182.699951171875,2175.60009765625,2175.60009765625,0.0,0.0,0.0,0.0003678723607516421,2169.5000813802085,2166.5428641183034,0.0,0.0,1
2024-03-27,2179.39990234375,2196.199951171875,2172.10009765625,2190.60009765625,0.0,0.0,0.0,0.006894649442312106,2180.3334147135415,2170.8143136160716,0.0,0.0,1
2024-03-28,2193.60009765625,2234.10009765625,2187.10009765625,2217.39990234375,0.0,0.0,0.0,0.012234001411838502,2194.5333658854165,2179.5428641183034,0.0,0.0,1
2024-04-01,2235.699951171875,2264.199951171875,2230.0,2236.5,0.0,0.0,0.0,0.008613736131250604,2214.8333333333335,2190.7714494977677,0.0,0.0,1
2024-04-02,2252.0,2279.199951171875,2247.60009765625,2261.0,0.0,0.0,0.0,0.010954616588419341,2238.2999674479165,2202.0000348772323,0.0,0.0,1
2024-04-03,2281.699951171875,2298.800048828125,2267.89990234375,2294.39990234375,0.0,0.0,0.0,0.014772181487726632,2263.9666341145835,2221.471435546875,0.0,0.0,0
2024-04-04,2301.699951171875,2302.89990234375,2280.0,2288.800048828125,0.0,0.0,0.0,-0.0024406615036484114,2281.3999837239585,2237.757149832589,0.0,0.0,1
2024-04-05,2289.199951171875,2328.39990234375,2267.39990234375,2325.699951171875,0.0,0.0,0.0,0.016121942308871873,2302.9666341145835,2259.1999860491073,0.0,0.0,1
2024-04-08,2325.60009765625,2341.800048828125,2319.0,2331.699951171875,0.0,0.0,0.0,0.0025798684808746586,2315.3999837239585,2279.357107979911,0.0,0.0,1
2024-04-09,2337.800048828125,2364.699951171875,2337.800048828125,2343.5,0.0,0.0,0.0,0.005060706383852809,2333.63330078125,2297.371407645089,0.0,0.0,0
2024-04-10,2346.60009765625,2358.10009765625,2327.699951171875,2329.60009765625,0.0,0.0,0.0,-0.00593125766748448,2334.933349609375,2310.6714215959823,0.0,0.0,1
2024-04-11,2341.5,2376.300048828125,2330.60009765625,2354.800048828125,0.0,0.0,0.0,0.010817286278974603,2342.6333821614585,2324.0714285714284,0.0,0.0,1
2024-04-12,2377.300048828125,2429.0,2334.300048828125,2356.199951171875,0.0,0.0,0.0,0.000594488837575291,2346.86669921875,2332.9000069754466,0.0,0.0,1
2024-04-15,2362.10009765625,2384.699951171875,2326.0,2365.800048828125,0.0,0.0,0.0,0.00407439854647107,2358.933349609375,2343.9000069754466,0.0,0.0,1
2024-04-16,2384.0,2390.800048828125,2371.39990234375,2390.800048828125,0.0,0.0,0.0,0.010567249760766284,2370.933349609375,2353.200020926339,0.0,0.0,0
2024-04-17,2384.199951171875,2391.39990234375,2369.300048828125,2371.699951171875,0.0,0.0,0.0,-0.007988998354593546,2376.1000162760415,2358.914306640625,0.0,0.0,1
2024-04-18,2368.39990234375,2384.39990234375,2368.39990234375,2382.300048828125,0.0,0.0,0.0,0.004469409231556698,2381.6000162760415,2364.4571707589284,0.0,0.0,1
2024-04-19,2379.300048828125,2399.800048828125,2377.300048828125,2398.39990234375,0.0,0.0,0.0,0.006758113245871167,2384.13330078125,2374.285714285714,0.0,0.0,0
2024-04-22,2383.300048828125,2383.300048828125,2326.89990234375,2332.199951171875,0.0,0.0,0.0,-0.027601715254901182,2370.9666341145835,2371.05712890625,0.0,0.0,0
2024-04-23,2327.699951171875,2330.800048828125,2294.199951171875,2327.699951171875,0.0,0.0,0.0,-0.0019295086588689836,2352.7666015625,2366.9857003348216,0.0,0.0,0
2024-04-24,2321.300048828125,2328.699951171875,2314.60009765625,2324.5,0.0,0.0,0.0,-0.0013747266567858407,2328.13330078125,2361.085693359375,0.0,0.0,1
2024-04-25,2315.0,2329.800048828125,2305.0,2329.800048828125,0.0,0.0,0.0,0.0022800812338674703,2327.3333333333335,2352.371407645089,0.0,0.0,1
2024-04-26,2347.89990234375,2347.89990234375,2332.800048828125,2334.800048828125,0.0,0.0,0.0,0.002146106916992796,2329.7000325520835,2347.0999930245534,0.0,0.0,1
2024-04-29,2334.800048828125,2345.5,2327.89990234375,2345.39990234375,0.0,0.0,0.0,0.004539940591891556,2336.6666666666665,2341.828543526786,0.0,0.0,0
2024-04-30,2322.5,2322.5,2291.39990234375,2291.39990234375,0.0,0.0,0.0,-0.02302379220960915,2323.8666178385415,2326.5428292410716,0.0,0.0,1
2024-05-01,2287.699951171875,2327.300048828125,2283.800048828125,2299.89990234375,0.0,0.0,0.0,0.0037095227207202264,2312.2332356770835,2321.928536551339,0.0,0.0,0
2024-05-02,2321.699951171875,2324.699951171875,2292.300048828125,2299.199951171875,0.0,0.0,0.0,-0.00030433984155642246,2296.833251953125,2317.857107979911,0.0,0.0,0
2024-05-03,2300.0,2301.0,2277.60009765625,2299.0,0.0,0.0,0.0,-8.696554285025915e-05,2299.3666178385415,2314.2142508370534,0.0,0.0,1
2024-05-06,2322.800048828125,2325.5,2314.199951171875,2321.60009765625,0.0,0.0,0.0,0.009830403504240914,2306.6000162760415,2313.0428292410716,0.0,0.0,0
2024-05-07,2324.300048828125,2324.300048828125,2315.199951171875,2315.199951171875,0.0,0.0,0.0,-0.002756782484130804,2311.933349609375,2310.2428152901784,0.0,0.0,0
2024-05-08,2313.60009765625,2313.60009765625,2313.60009765625,2313.60009765625,0.0,0.0,0.0,-0.0006910217473075075,2316.800048828125,2305.6999860491073,0.0,0.0,1
2024-05-09,2310.699951171875,2339.5,2310.699951171875,2332.10009765625,0.0,0.0,0.0,0.007996196066356154,2320.300048828125,2311.5142996651784,0.0,0.0,1
2024-05-10,2367.300048828125,2367.300048828125,2367.300048828125,2367.300048828125,0.0,0.0,0.0,0.01509367081080737,2337.666748046875,2321.142892020089,0.0,0.0,0
2024-05-13,2358.300048828125,2358.300048828125,2336.10009765625,2336.10009765625,0.0,0.0,0.0,-0.013179550765995973,2345.166748046875,2326.4143415178573,0.0,0.0,1
2024-05-14,2336.0,2358.0,2336.0,2353.39990234375,0.0,0.0,0.0,0.007405420985537647,2352.2666829427085,2334.1857561383927,0.0,0.0,1
2024-05-15,2361.60009765625,2388.699951171875,2356.0,2388.699951171875,0.0,0.0,0.0,0.014999596453186603,2359.3999837239585,2343.7714494977677,0.0,0.0,0
2024-05-16,2389.5,2392.199951171875,2380.0,2380.0,0.0,0.0,0.0,-0.0036421280821004043,2374.0332845052085,2353.0285993303573,0.0,0.0,1
2024-05-17,2380.699951171875,2415.800048828125,2380.699951171875,2412.199951171875,0.0,0.0,0.0,0.013529391248686906,2393.63330078125,2367.1142926897323,0.0,0.0,1
2024-05-20,2415.800048828125,2435.800048828125,2409.699951171875,2433.89990234375,0.0,0.0,0.0,0.008995917258572517,2408.699951171875,2381.6571219308034,0.0,0.0,0
2024-05-21,2429.5,2429.5,2421.0,2421.699951171875,0.0,0.0,0.0,-0.005012511467758718,2422.5999348958335,2389.428536551339,0.0,0.0,0
2024-05-22,2417.5,2417.60009765625,2375.800048828125,2389.199951171875,0.0,0.0,0.0,-0.013420324835978548,2414.9332682291665,2397.014229910714,0.0,0.0,0
2024-05-23,2371.199951171875,2371.199951171875,2335.0,2335.0,0.0,0.0,0.0,-0.022685397739645285,2381.9666341145835,2394.385672433036,0.0,0.0,0
2024-05-24,2342.60009765625,2345.39990234375,2332.5,2332.5,0.0,0.0,0.0,-0.0010706638115631772,2352.2333170572915,2386.357107979911,0.0,0.0,1
2024-05-28,2336.89990234375,2359.699951171875,2336.89990234375,2355.199951171875,0.0,0.0,0.0,0.009732026225884205,2340.8999837239585,2382.8142438616073,0.0,0.0,0
2024-05-29,2340.300048828125,2340.300048828125,2340.300048828125,2340.300048828125,0.0,0.0,0.0,-0.006326385297492965,2342.6666666666665,2372.5428292410716,0.0,0.0,1
2024-05-30,2336.89990234375,2349.5,2320.800048828125,2342.89990234375,0.0,0.0,0.0,0.0011109060639156176,2346.13330078125,2359.5428292410716,0.0,0.0,0
2024-05-31,2344.10009765625,2354.0,2319.0,2322.89990234375,0.0,0.0,0.0,-0.008536429567474357,2335.3666178385415,2345.428536551339,0.0,0.0,1
2024-06-03,2322.60009765625,2347.5,2312.0,2346.60009765625,0.0,0.0,0.0,0.010202848296901212,2337.4666341145835,2339.342843191964,0.0,0.0,0
2024-06-04,2347.5,2347.699951171875,2313.89990234375,2325.5,0.0,0.0,0.0,-0.00899177396153883,2331.6666666666665,2337.9857003348216,0.0,0.0,1
2024-06-05,2326.39990234375,2354.300048828125,2326.199951171875,2354.10009765625,0.0,0.0,0.0,0.012298472438722952,2342.0667317708335,2341.0714285714284,0.0,0.0,1
2024-06-06,2355.0,2375.800048828125,2355.0,2370.300048828125,0.0,0.0,0.0,0.006881589779467623,2349.9667154947915,2343.228585379464,0.0,0.0,0
2024-06-07,2379.89990234375,2385.10009765625,2285.39990234375,2305.199951171875,0.0,0.0,0.0,-0.027464918497738466,2343.2000325520835,2338.214285714286,0.0,0.0,1
2024-06-10,2290.60009765625,2309.300048828125,2290.5,2307.699951171875,0.0,0.0,0.0,0.0010845046212710763,2327.7333170572915,2333.185721261161,0.0,0.0,0
2024-06-11,2300.0,2314.10009765625,2300.0,2307.5,0.0,0.0,0.0,-8.664522082846293e-05,2306.7999674479165,2330.9857352120534,0.0,0.0,1
2024-06-12,2314.89990234375,2338.699951171875,2310.300048828125,2336.0,0.0,0.0,0.0,0.012351029252437806,2317.066650390625,2329.471435546875,0.0,0.0,0
2024-06-13,2309.39990234375,2317.699951171875,2296.199951171875,2300.199951171875,0.0,0.0,0.0,-0.015325363368204226,2314.566650390625,2325.8571428571427,0.0,0.0,1
2024-06-14,2307.0,2331.39990234375,2305.800048828125,2331.39990234375,0.0,0.0,0.0,0.013564016969907167,2322.5332845052085,2322.6142578125,0.0,0.0,0
2024-06-17,2320.199951171875,2320.199951171875,2309.60009765625,2312.39990234375,0.0,0.0,0.0,-0.008149610017955,2314.6665852864585,2314.3428083147323,0.0,0.0,1
2024-06-18,2311.800048828125,2330.39990234375,2311.800048828125,2330.39990234375,0.0,0.0,0.0,0.0077841207231310605,2324.7332356770835,2317.942801339286,0.0,0.0,1
2024-06-20,2328.89990234375,2354.0,2328.300048828125,2353.800048828125,0.0,0.0,0.0,0.010041257923518065,2332.199951171875,2324.5285295758927,0.0,0.0,0
2024-06-21,2331.199951171875,2331.199951171875,2316.39990234375,2316.39990234375,0.0,0.0,0.0,-0.015889262345370136,2333.5332845052085,2325.7999441964284,0.0,0.0,1
2024-06-24,2323.300048828125,2332.89990234375,2322.699951171875,2330.0,0.0,0.0,0.0,0.005871221822488115,2333.3999837239585,2324.942801339286,0.0,0.0,0
2024-06-25,2324.39990234375,2333.0,2316.60009765625,2316.60009765625,0.0,0.0,0.0,-0.005751031048819688,2321.0,2327.2856794084823,0.0,0.0,0
2024-06-26,2307.89990234375,2314.39990234375,2298.0,2299.199951171875,0.0,0.0,0.0,-0.007511070426863498,2315.2666829427085,2322.6856863839284,0.0,0.0,1
2024-06-27,2296.800048828125,2329.0,2295.0,2324.5,0.0,0.0,0.0,0.011003848888927692,2313.433349609375,2324.4142717633927,0.0,0.0,1
2024-06-28,2325.39990234375,2338.300048828125,2319.0,2327.699951171875,0.0,0.0,0.0,0.0013766191318025367,2317.13330078125,2324.028564453125,0.0,0.0,0
2024-07-01,2323.800048828125,2329.699951171875,2321.699951171875,2327.60009765625,0.0,0.0,0.0,-4.289793260281449e-05,2326.6000162760415,2320.285714285714,0.0,0.0,0
2024-07-02,2330.699951171875,2334.60009765625,2323.0,2323.0,0.0,0.0,0.0,-0.0019763264578318562,2326.1000162760415,2321.228585379464,0.0,0.0,1
2024-07-03,2330.89990234375,2361.60009765625,2330.89990234375,2359.800048828125,0.0,0.0,0.0,0.015841605177841167,2336.800048828125,2325.4857352120534,0.0,0.0,1
2024-07-05,2354.89990234375,2388.5,2354.89990234375,2388.5,0.0,0.0,0.0,0.012162026687865923,2357.1000162760415,2335.757149832589,0.0,0.0,0
2024-07-08,2381.699951171875,2383.800048828125,2352.800048828125,2355.199951171875,0.0,0.0,0.0,-0.013941824922807156,2367.8333333333335,2343.757149832589,0.0,0.0,1
2024-07-09,2363.10009765625,2363.699951171875,2360.10009765625,2360.10009765625,0.0,0.0,0.0,0.002080564956676856,2367.933349609375,2348.8428780691966,0.0,0.0,1
2024-07-10,2366.300048828125,2377.0,2365.800048828125,2372.199951171875,0.0,0.0,0.0,0.005126839123324123,2362.5,2355.200020926339,0.0,0.0,1
2024-07-11,2378.699951171875,2416.699951171875,2378.699951171875,2415.0,0.0,0.0,0.0,0.01804234453633713,2382.433349609375,2367.685721261161,0.0,0.0,0
2024-07-12,2399.800048828125,2414.0,2391.300048828125,2414.0,0.0,0.0,0.0,-0.00041407867494824835,2400.3999837239585,2380.685721261161,0.0,0.0,1
2024-07-15,2430.0,2436.0,2422.89990234375,2422.89990234375,0.0,0.0,0.0,0.003686786389291541,2417.2999674479165,2389.6999860491073,0.0,0.0,1
2024-07-16,2427.39990234375,2462.39990234375,2427.39990234375,2462.39990234375,0.0,0.0,0.0,0.016302778320222977,2433.0999348958335,2400.2571149553573,0.0,0.0,0
2024-07-17,2472.89990234375,2473.10009765625,2454.800048828125,2454.800048828125,0.0,0.0,0.0,-0.0030863603870319167,2446.699951171875,2414.4857003348216,0.0,0.0,0
2024-07-18,2466.0,2466.0,2451.800048828125,2451.800048828125,0.0,0.0,0.0,-0.001222095462085404,2456.3333333333335,2427.585693359375,0.0,0.0,0
2024-07-19,2418.800048828125,2419.199951171875,2395.5,2395.5,0.0,0.0,0.0,-0.02296274072391602,2434.0333658854165,2430.9142717633927,0.0,0.0,0
2024-07-22,2402.10009765625,2402.10009765625,2392.0,2392.0,0.0,0.0,0.0,-0.001461072844917588,2413.1000162760415,2427.6285574776784,0.0,0.0,1
2024-07-23,2395.800048828125,2404.60009765625,2388.699951171875,2404.60009765625,0.0,0.0,0.0,0.005267599354619623,2397.36669921875,2426.285714285714,0.0,0.0,1
2024-07-24,2421.0,2421.0,2411.60009765625,2413.300048828125,0.0,0.0,0.0,0.0036180449216294264,2403.300048828125,2424.914306640625,0.0,0.0,0
2024-07-25,2365.5,2365.5,2351.89990234375,2351.89990234375,0.0,0.0,0.0,-0.02544240054782676,2389.933349609375,2409.128592354911,0.0,0.0,1
2024-07-26,2368.699951171875,2386.89990234375,2368.699951171875,2380.0,0.0,0.0,0.0,0.011947828914082192,2381.7333170572915,2398.44287109375,0.0,0.0,0
2024-07-29,2377.300048828125,2377.300048828125,2377.300048828125,2377.300048828125,0.0,0.0,0.0,-0.0011344332654936728,2369.7333170572915,2387.8000139508927,0.0,0.0,1
2024-07-30,2380.89990234375,2409.300048828125,2373.800048828125,2405.0,0.0,0.0,0.0,0.011651853196036122,2387.433349609375,2389.157156808036,0.0,0.0,1
2024-07-31,2407.10009765625,2447.60009765625,2402.800048828125,2426.5,0.0,0.0,0.0,0.008939708939708968,2402.933349609375,2394.0857282366073,0.0,0.0,1
2024-08-01,2446.699951171875,2455.10009765625,2430.39990234375,2435.0,0.0,0.0,0.0,0.0035029878425716365,2422.1666666666665,2398.4285714285716,0.0,0.0,0
2024-08-02,2444.0,2477.0,2416.0,2425.699951171875,0.0,0.0,0.0,-0.0038193219006673607,2429.066650390625,2400.1999860491073,0.0,0.0,0
2024-08-05,2442.0,2449.800048828125,2367.39990234375,2401.699951171875,0.0,0.0,0.0,-0.00989405140087729,2420.7999674479165,2407.314278738839,0.0,0.0,0
2024-08-06,2414.5,2421.800048828125,2380.0,2389.10009765625,0.0,0.0,0.0,-0.005246222996955541,2405.5,2408.6142926897323,0.0,0.0,1
2024-08-07,2392.199951171875,2401.0,2384.5,2390.5,0.0,0.0,0.0,0.0005859538263479624,2393.7666829427085,2410.5,0.0,0.0,1
2024-08-08,2384.300048828125,2422.800048828125,2384.300048828125,2422.199951171875,0.0,0.0,0.0,0.01326080366947302,2400.6000162760415,2412.9571358816966,0.0,0.0,1
2024-08-09,2422.300048828125,2432.10009765625,2418.5,2432.10009765625,0.0,0.0,0.0,0.004087254018639186,2414.933349609375,2413.757149832589,0.0,0.0,1
2024-08-12,2432.699951171875,2469.800048828125,2432.0,2462.39990234375,0.0,0.0,0.0,0.012458288504120008,2438.8999837239585,2417.6714215959823,0.0,0.0,1
2024-08-13,2461.0,2470.0,2456.5,2466.699951171875,0.0,0.0,0.0,0.0017462837064086134,2453.7333170572915,2423.528564453125,0.0,0.0,0
2024-08-14,2468.0,2472.10009765625,2439.39990234375,2439.39990234375,0.0,0.0,0.0,-0.011067438021862053,2456.1665852864585,2428.9142717633927,0.0,0.0,1
2024-08-15,2451.800048828125,2467.699951171875,2431.199951171875,2453.10009765625,0.0,0.0,0.0,0.005616215405820579,2453.066650390625,2438.05712890625,0.0,0.0,1
2024-08-16,2453.5,2508.0,2451.39990234375,2498.60009765625,0.0,0.0,0.0,0.018547958986048663,2463.7000325520835,2453.5,0.0,0.0,1
2024-08-19,2508.5,2508.5,2487.199951171875,2501.800048828125,0.0,0.0,0.0,0.001280697609383985,2484.5000813802085,2464.8714425223216,0.0,0.0,1
2024-08-20,2503.5,2527.300048828125,2500.699951171875,2511.300048828125,0.0,0.0,0.0,0.0037972658943907778,2503.9000651041665,2476.185721261161,0.0,0.0,0
2024-08-21,2511.0,2515.39990234375,2503.89990234375,2508.39990234375,0.0,0.0,0.0,-0.0011548387002693339,2507.1666666666665,2482.757149832589,0.0,0.0,0
2024-08-22,2504.10009765625,2504.10009765625,2471.10009765625,2478.89990234375,0.0,0.0,0.0,-0.011760485229024398,2499.5332845052085,2484.5,0.0,0.0,1
2024-08-23,2486.5,2508.39990234375,2486.5,2508.39990234375,0.0,0.0,0.0,0.011900440179980043,2498.5665690104165,2494.3571428571427,0.0,0.0,1
2024-08-26,2509.89990234375,2523.10009765625,2509.10009765625,2517.699951171875,0.0,0.0,0.0,0.003707562266860087,2501.6665852864585,2503.585693359375,0.0,0.0,0
2024-08-27,2515.199951171875,2523.10009765625,2506.89990234375,2516.0,0.0,0.0,0.0,-0.0006752000654739465,2514.0332845052085,2506.0713936941966,0.0,0.0,0
2024-08-28,2501.0,2501.0,2501.0,2501.0,0.0,0.0,0.0,-0.0059618441971383,2511.566650390625,2505.957101004464,0.0,0.0,1
2024-08-29,2504.10009765625,2525.699951171875,2503.89990234375,2525.699951171875,0.0,0.0,0.0,0.009876030056727325,2514.2333170572915,2508.014229910714,0.0,0.0,0
2024-08-30,2519.5,2525.39990234375,2493.800048828125,2493.800048828125,0.0,0.0,0.0,-0.012630123514453473,2506.8333333333335,2505.928536551339,0.0,0.0,0
2024-09-03,2501.60009765625,2501.800048828125,2476.300048828125,2489.89990234375,0.0,0.0,0.0,-0.0015639371272799796,2503.13330078125,2507.4999651227677,0.0,0.0,1
