mins,price,closeTime,timestamp,fetch_time,price_float
5,67614.38868043,1771805866506,2026-02-23T01:17:46.353301,2026-02-23 01:17:46,67614.38868043
5,67609.77429011,1771805926837,2026-02-23T01:18:46.455426,2026-02-23 01:18:46,67609.77429011
5,67603.33074738,1771805990215,2026-02-23T01:19:50.109584,2026-02-23 01:19:50,67603.33074738
5,67581.88657573,1771806045756,2026-02-23T01:20:45.610948,2026-02-23 01:20:45,67581.88657573
5,67552.97791781,1771806104181,2026-02-23T01:21:45.494758,2026-02-23 01:21:45,67552.97791781
5,67531.35726351,1771806164762,2026-02-23T01:22:45.459061,2026-02-23 01:22:45,67531.35726351
5,67516.00931538,1771806224118,2026-02-23T01:23:46.026122,2026-02-23 01:23:46,67516.00931538
5,67509.11371372,1771806286097,2026-02-23T01:24:45.798850,2026-02-23 01:24:45,67509.11371372
5,67497.62856492,1771806346535,2026-02-23T01:25:46.206980,2026-02-23 01:25:46,67497.62856492
5,67473.58848547,1771806407565,2026-02-23T01:26:47.460286,2026-02-23 01:26:47,67473.58848547
5,67451.86343286,1771806466143,2026-02-23T01:27:45.932304,2026-02-23 01:27:45,67451.86343286
5,67446.45713185,1771806526007,2026-02-23T01:28:45.758235,2026-02-23 01:28:45,67446.45713185
5,67445.34640599,1771806588900,2026-02-23T01:29:49.179701,2026-02-23 01:29:49,67445.34640599
5,67443.44920238,1771806645522,2026-02-23T01:30:45.237645,2026-02-23 01:30:45,67443.44920238
5,67446.18176486,1771806705583,2026-02-23T01:31:45.637910,2026-02-23 01:31:45,67446.18176486
5,67444.26384481,1771806766479,2026-02-23T01:32:46.129233,2026-02-23 01:32:46,67444.26384481
5,67418.52518925,1771806825785,2026-02-23T01:33:45.750102,2026-02-23 01:33:45,67418.52518925
5,67367.22076878,1771806886360,2026-02-23T01:34:45.988229,2026-02-23 01:34:45,67367.22076878
5,67335.74651369,1771806945561,2026-02-23T01:35:46.225432,2026-02-23 01:35:46,67335.74651369
5,67322.76818485,1771807005643,2026-02-23T01:36:45.631426,2026-02-23 01:36:45,67322.76818485
5,67312.10964057,1771807066953,2026-02-23T01:37:46.935028,2026-02-23 01:37:46,67312.10964057
5,67293.30611946,1771807125908,2026-02-23T01:38:45.424241,2026-02-23 01:38:45,67293.30611946
5,67263.24829033,1771807190834,2026-02-23T01:39:50.440842,2026-02-23 01:39:50,67263.24829033
5,67238.46828519,1771807246274,2026-02-23T01:40:46.019559,2026-02-23 01:40:46,67238.46828519
5,67231.39197648,1771807306310,2026-02-23T01:41:45.985518,2026-02-23 01:41:45,67231.39197648
5,67230.01270154,1771807365941,2026-02-23T01:42:46.037897,2026-02-23 01:42:46,67230.01270154
5,67223.9049974,1771807426128,2026-02-23T01:43:45.868337,2026-02-23 01:43:45,67223.9049974
5,67230.62419725,1771807485628,2026-02-23T01:44:45.696422,2026-02-23 01:44:45,67230.62419725
5,67167.7136354,1771807545583,2026-02-23T01:45:45.798149,2026-02-23 01:45:45,67167.7136354
5,67092.70989169,1771807606431,2026-02-23T01:46:46.888011,2026-02-23 01:46:46,67092.70989169
5,67082.44332311,1771807666363,2026-02-23T01:47:46.049733,2026-02-23 01:47:46,67082.44332311
5,67076.91110097,1771807726426,2026-02-23T01:48:46.118101,2026-02-23 01:48:46,67076.91110097
5,67077.46096898,1771807792225,2026-02-23T01:49:51.799813,2026-02-23 01:49:51,67077.46096898
5,67066.1645152,1771807846237,2026-02-23T01:50:46.195472,2026-02-23 01:50:46,67066.1645152
5,67115.14687127,1771807906230,2026-02-23T01:51:45.930896,2026-02-23 01:51:45,67115.14687127
5,67105.72761454,1771807966379,2026-02-23T01:52:46.370659,2026-02-23 01:52:46,67105.72761454
5,67095.65837084,1771808023348,2026-02-23T01:53:45.886779,2026-02-23 01:53:45,67095.65837084
5,67082.95426743,1771808085933,2026-02-23T01:54:45.686835,2026-02-23 01:54:45,67082.95426743
5,67085.66058658,1771808145145,2026-02-23T01:55:46.320119,2026-02-23 01:55:46,67085.66058658
5,67090.10158388,1771808206330,2026-02-23T01:56:46.189211,2026-02-23 01:56:46,67090.10158388
5,67065.34379144,1771808266954,2026-02-23T01:57:46.505092,2026-02-23 01:57:46,67065.34379144
5,66919.4063696,1771808326734,2026-02-23T01:58:46.381161,2026-02-23 01:58:46,66919.4063696
5,66881.83400898,1771808391626,2026-02-23T01:59:51.397284,2026-02-23 01:59:51,66881.83400898
5,66808.51565079,1771808446475,2026-02-23T02:00:46.182302,2026-02-23 02:00:46,66808.51565079
5,66629.39583542,1771808505687,2026-02-23T02:01:45.305526,2026-02-23 02:01:45,66629.39583542
5,66538.35311653,1771808565804,2026-02-23T02:02:45.465802,2026-02-23 02:02:45,66538.35311653
5,66391.47571442,1771808626126,2026-02-23T02:03:45.747462,2026-02-23 02:03:45,66391.47571442
5,66358.98618344,1771808686801,2026-02-23T02:04:46.439089,2026-02-23 02:04:46,66358.98618344
5,66336.13662631,1771808746253,2026-02-23T02:05:45.865424,2026-02-23 02:05:45,66336.13662631
5,66266.55307497,1771808806586,2026-02-23T02:06:46.255442,2026-02-23 02:06:46,66266.55307497
5,66175.50825356,1771808866871,2026-02-23T02:07:46.476937,2026-02-23 02:07:46,66175.50825356
5,66066.22483537,1771808926317,2026-02-23T02:08:46.005024,2026-02-23 02:08:46,66066.22483537
5,65813.24361168,1771808992052,2026-02-23T02:09:51.541765,2026-02-23 02:09:51,65813.24361168
5,65670.40316896,1771809045959,2026-02-23T02:10:45.631250,2026-02-23 02:10:45,65670.40316896
5,65602.90945021,1771809106165,2026-02-23T02:11:45.871180,2026-02-23 02:11:45,65602.90945021
5,65531.80431098,1771809166261,2026-02-23T02:12:46.018265,2026-02-23 02:12:46,65531.80431098
5,65462.40359753,1771809226483,2026-02-23T02:13:46.187695,2026-02-23 02:13:46,65462.40359753
5,65424.49230069,1771809286296,2026-02-23T02:14:45.951582,2026-02-23 02:14:45,65424.49230069
5,65454.29896864,1771809346805,2026-02-23T02:15:46.602072,2026-02-23 02:15:46,65454.29896864
5,65453.85628751,1771809406469,2026-02-23T02:16:46.181149,2026-02-23 02:16:46,65453.85628751
5,65377.28697505,1771809467040,2026-02-23T02:17:46.629494,2026-02-23 02:17:46,65377.28697505
5,65351.04184175,1771809525881,2026-02-23T02:18:45.628530,2026-02-23 02:18:45,65351.04184175
5,65319.18938334,1771809592580,2026-02-23T02:19:52.010766,2026-02-23 02:19:52,65319.18938334
5,65252.82516541,1771809646530,2026-02-23T02:20:46.183373,2026-02-23 02:20:46,65252.82516541
5,65217.17400908,1771809706005,2026-02-23T02:21:45.658271,2026-02-23 02:21:45,65217.17400908
5,65194.86613113,1771809765822,2026-02-23T02:22:45.529486,2026-02-23 02:22:45,65194.86613113
5,65155.31242618,1771809826536,2026-02-23T02:23:46.203800,2026-02-23 02:23:46,65155.31242618
5,65110.09793137,1771809885922,2026-02-23T02:24:45.562393,2026-02-23 02:24:45,65110.09793137
5,65093.7007765,1771809946623,2026-02-23T02:25:46.254585,2026-02-23 02:25:46,65093.7007765
5,65077.13102142,1771810007461,2026-02-23T02:26:47.153579,2026-02-23 02:26:47,65077.13102142
5,65065.37958053,1771810066655,2026-02-23T02:27:46.223993,2026-02-23 02:27:46,65065.37958053
5,65067.1025136,1771810126255,2026-02-23T02:28:46.006976,2026-02-23 02:28:46,65067.1025136
5,65090.52344145,1771810189171,2026-02-23T02:29:48.798051,2026-02-23 02:29:48,65090.52344145
5,65085.51802903,1771810246103,2026-02-23T02:30:46.340998,2026-02-23 02:30:46,65085.51802903
5,65096.82379254,1771810306223,2026-02-23T02:31:46.086951,2026-02-23 02:31:46,65096.82379254
5,65114.63669118,1771810366162,2026-02-23T02:32:45.855545,2026-02-23 02:32:45,65114.63669118
5,65096.45846233,1771810426239,2026-02-23T02:33:45.912109,2026-02-23 02:33:45,65096.45846233
5,65108.62112428,1771810486227,2026-02-23T02:34:45.984478,2026-02-23 02:34:45,65108.62112428
5,65151.42354149,1771810546358,2026-02-23T02:35:46.121884,2026-02-23 02:35:46,65151.42354149
5,65173.62493153,1771810606601,2026-02-23T02:36:46.695355,2026-02-23 02:36:46,65173.62493153
5,65189.33590297,1771810667720,2026-02-23T02:37:46.861194,2026-02-23 02:37:46,65189.33590297
5,65231.89759293,1771810726337,2026-02-23T02:38:46.211011,2026-02-23 02:38:46,65231.89759293
5,65280.05397166,1771810792629,2026-02-23T02:39:52.085626,2026-02-23 02:39:52,65280.05397166
5,65296.38702943,1771810850520,2026-02-23T02:40:50.298663,2026-02-23 02:40:50,65296.38702943
5,65301.81454168,1771810910311,2026-02-23T02:41:49.911819,2026-02-23 02:41:49,65301.81454168
5,65299.56103643,1771810970641,2026-02-23T02:42:50.251206,2026-02-23 02:42:50,65299.56103643
5,65277.5227085,1771811029956,2026-02-23T02:43:49.674767,2026-02-23 02:43:49,65277.5227085
5,65225.15703455,1771811089521,2026-02-23T02:44:49.469374,2026-02-23 02:44:49,65225.15703455
5,65122.85596644,1771811149755,2026-02-23T02:45:49.434731,2026-02-23 02:45:49,65122.85596644
5,65022.25789739,1771811209377,2026-02-23T02:46:49.053543,2026-02-23 02:46:49,65022.25789739
5,64796.93031671,1771811270612,2026-02-23T02:47:50.233477,2026-02-23 02:47:50,64796.93031671
5,64786.15144508,1771811330771,2026-02-23T02:48:50.417583,2026-02-23 02:48:50,64786.15144508
5,64776.49223065,1771811390700,2026-02-23T02:49:50.269068,2026-02-23 02:49:50,64776.49223065
5,64749.20984808,1771811450204,2026-02-23T02:50:49.963474,2026-02-23 02:50:49,64749.20984808
5,64660.92202244,1771811510761,2026-02-23T02:51:50.388857,2026-02-23 02:51:50,64660.92202244
5,64713.77191987,1771811570330,2026-02-23T02:52:49.981777,2026-02-23 02:52:49,64713.77191987
5,64658.75650082,1771811630063,2026-02-23T02:53:49.709325,2026-02-23 02:53:49,64658.75650082
5,64600.57156955,1771811691348,2026-02-23T02:54:50.889365,2026-02-23 02:54:50,64600.57156955
5,64546.83189491,1771811750955,2026-02-23T02:55:50.744898,2026-02-23 02:55:50,64546.83189491
5,64527.41676972,1771811810227,2026-02-23T02:56:49.880771,2026-02-23 02:56:49,64527.41676972
5,64520.42689386,1771811870537,2026-02-23T02:57:50.208147,2026-02-23 02:57:50,64520.42689386
5,64545.1721972,1771811930632,2026-02-23T02:58:50.266536,2026-02-23 02:58:50,64545.1721972
5,64571.12103685,1771811993473,2026-02-23T02:59:52.708963,2026-02-23 02:59:52,64571.12103685
5,64529.22730926,1771812050347,2026-02-23T03:00:50.076637,2026-02-23 03:00:50,64529.22730926
5,64491.75040529,1771812111627,2026-02-23T03:01:51.278317,2026-02-23 03:01:51,64491.75040529
5,64467.32575213,1771812171727,2026-02-23T03:02:51.415871,2026-02-23 03:02:51,64467.32575213
5,64452.73225447,1771812231240,2026-02-23T03:03:50.851935,2026-02-23 03:03:50,64452.73225447
5,64454.83057288,1771812290823,2026-02-23T03:04:50.535160,2026-02-23 03:04:50,64454.83057288
5,64523.57618665,1771812350567,2026-02-23T03:05:50.543317,2026-02-23 03:05:50,64523.57618665
5,64555.02152451,1771812410851,2026-02-23T03:06:50.682121,2026-02-23 03:06:50,64555.02152451
5,64584.38791654,1771812470512,2026-02-23T03:07:50.066313,2026-02-23 03:07:50,64584.38791654
5,64611.49694481,1771812531236,2026-02-23T03:08:50.968528,2026-02-23 03:08:50,64611.49694481
5,64644.90301845,1771812590954,2026-02-23T03:09:50.878913,2026-02-23 03:09:50,64644.90301845
5,64673.09996538,1771812650661,2026-02-23T03:10:50.309055,2026-02-23 03:10:50,64673.09996538
5,64686.26599254,1771812710849,2026-02-23T03:11:50.463134,2026-02-23 03:11:50,64686.26599254
5,64687.19672122,1771812770993,2026-02-23T03:12:50.778014,2026-02-23 03:12:50,64687.19672122
5,64690.97919213,1771812830864,2026-02-23T03:13:50.552892,2026-02-23 03:13:50,64690.97919213
5,64695.49086149,1771812890273,2026-02-23T03:14:50.053812,2026-02-23 03:14:50,64695.49086149
5,64690.89653857,1771812951341,2026-02-23T03:15:51.041235,2026-02-23 03:15:51,64690.89653857
5,64707.62884314,1771813010757,2026-02-23T03:16:50.558934,2026-02-23 03:16:50,64707.62884314
5,64737.24012367,1771813070829,2026-02-23T03:17:51.278574,2026-02-23 03:17:51,64737.24012367
5,64752.71205976,1771813131123,2026-02-23T03:18:50.687879,2026-02-23 03:18:50,64752.71205976
5,64748.56349479,1771813191104,2026-02-23T03:19:50.862445,2026-02-23 03:19:50,64748.56349479
5,64748.48907317,1771813251380,2026-02-23T03:20:51.118910,2026-02-23 03:20:51,64748.48907317
5,64741.75022405,1771813310203,2026-02-23T03:21:49.906307,2026-02-23 03:21:49,64741.75022405
5,64711.93275014,1771813370261,2026-02-23T03:22:49.977428,2026-02-23 03:22:49,64711.93275014
5,64688.02297181,1771813431084,2026-02-23T03:23:50.651497,2026-02-23 03:23:50,64688.02297181
5,64664.19837386,1771813490920,2026-02-23T03:24:50.568690,2026-02-23 03:24:50,64664.19837386
5,64633.14906799,1771813551038,2026-02-23T03:25:50.933110,2026-02-23 03:25:50,64633.14906799
5,64604.8940344,1771813610813,2026-02-23T03:26:50.467864,2026-02-23 03:26:50,64604.8940344
5,64585.97137239,1771813671527,2026-02-23T03:27:51.423054,2026-02-23 03:27:51,64585.97137239
5,64601.47275654,1771813736690,2026-02-23T03:28:55.942074,2026-02-23 03:28:55,64601.47275654
5,64621.04997597,1771813791976,2026-02-23T03:29:51.598402,2026-02-23 03:29:51,64621.04997597
5,64703.99712864,1771813850224,2026-02-23T03:30:50.047595,2026-02-23 03:30:50,64703.99712864
5,64738.95620847,1771813910203,2026-02-23T03:31:50.018290,2026-02-23 03:31:50,64738.95620847
5,64795.06629008,1771813971223,2026-02-23T03:32:51.037616,2026-02-23 03:32:51,64795.06629008
5,64817.48919678,1771814030510,2026-02-23T03:33:50.604624,2026-02-23 03:33:50,64817.48919678
5,64837.27092608,1771814090813,2026-02-23T03:34:50.781517,2026-02-23 03:34:50,64837.27092608
5,64863.44948596,1771814153501,2026-02-23T03:35:53.146112,2026-02-23 03:35:53,64863.44948596
5,64864.9982283,1771814211068,2026-02-23T03:36:51.158385,2026-02-23 03:36:51,64864.9982283
5,64863.00401698,1771814272891,2026-02-23T03:37:52.557639,2026-02-23 03:37:52,64863.00401698
5,64850.41240128,1771814335118,2026-02-23T03:38:54.681160,2026-02-23 03:38:54,64850.41240128
5,64828.70693936,1771814391604,2026-02-23T03:39:51.220070,2026-02-23 03:39:51,64828.70693936
5,64799.41679065,1771814451099,2026-02-23T03:40:50.792065,2026-02-23 03:40:50,64799.41679065
5,64780.74148583,1771814511752,2026-02-23T03:41:51.447033,2026-02-23 03:41:51,64780.74148583
5,64760.18619284,1771814571377,2026-02-23T03:42:50.945549,2026-02-23 03:42:50,64760.18619284
5,64742.43658683,1771814631300,2026-02-23T03:43:50.954081,2026-02-23 03:43:50,64742.43658683
5,64751.22087037,1771814692277,2026-02-23T03:44:51.899210,2026-02-23 03:44:51,64751.22087037
5,64784.13804077,1771814751970,2026-02-23T03:45:51.772924,2026-02-23 03:45:51,64784.13804077
5,64809.33963788,1771814811806,2026-02-23T03:46:51.358869,2026-02-23 03:46:51,64809.33963788
5,64825.4185693,1771814872782,2026-02-23T03:47:52.364313,2026-02-23 03:47:52,64825.4185693
5,64823.03494988,1771814931227,2026-02-23T03:48:51.021944,2026-02-23 03:48:51,64823.03494988
5,64816.65003286,1771814990670,2026-02-23T03:49:50.642924,2026-02-23 03:49:50,64816.65003286
5,64810.36464254,1771815052076,2026-02-23T03:50:52.473324,2026-02-23 03:50:52,64810.36464254
5,64803.79692403,1771815111721,2026-02-23T03:51:51.676981,2026-02-23 03:51:51,64803.79692403
5,64809.36944312,1771815173387,2026-02-23T03:52:52.993755,2026-02-23 03:52:52,64809.36944312
5,64812.37347123,1771815231554,2026-02-23T03:53:51.085276,2026-02-23 03:53:51,64812.37347123
5,64809.09506793,1771815292122,2026-02-23T03:54:51.834017,2026-02-23 03:54:51,64809.09506793
5,64800.22019766,1771815351561,2026-02-23T03:55:51.422453,2026-02-23 03:55:51,64800.22019766
5,64789.46640595,1771815410648,2026-02-23T03:56:50.859173,2026-02-23 03:56:50,64789.46640595
5,64756.06713249,1771815471333,2026-02-23T03:57:51.379042,2026-02-23 03:57:51,64756.06713249
5,64741.38245451,1771815531319,2026-02-23T03:58:50.956448,2026-02-23 03:58:50,64741.38245451
5,64746.98744944,1771815591704,2026-02-23T03:59:51.543468,2026-02-23 03:59:51,64746.98744944
5,64755.84812226,1771815651287,2026-02-23T04:00:50.875207,2026-02-23 04:00:50,64755.84812226
5,64771.30581486,1771815711014,2026-02-23T04:01:50.645295,2026-02-23 04:01:50,64771.30581486
5,64785.91731725,1771815773350,2026-02-23T04:02:53.036711,2026-02-23 04:02:53,64785.91731725
5,64796.76292416,1771815831174,2026-02-23T04:03:50.884874,2026-02-23 04:03:50,64796.76292416
5,64812.84929798,1771815891570,2026-02-23T04:04:51.130171,2026-02-23 04:04:51,64812.84929798
5,64841.01998862,1771815951466,2026-02-23T04:05:51.041494,2026-02-23 04:05:51,64841.01998862
5,64930.35780458,1771816012391,2026-02-23T04:06:51.939660,2026-02-23 04:06:51,64930.35780458
5,64964.21365023,1771816071659,2026-02-23T04:07:51.326947,2026-02-23 04:07:51,64964.21365023
5,64981.07468632,1771816131544,2026-02-23T04:08:51.325324,2026-02-23 04:08:51,64981.07468632
5,64998.25755749,1771816191038,2026-02-23T04:09:50.657536,2026-02-23 04:09:50,64998.25755749
5,64989.20854967,1771816251854,2026-02-23T04:10:51.417665,2026-02-23 04:10:51,64989.20854967
5,64961.45137618,1771816311407,2026-02-23T04:11:51.530084,2026-02-23 04:11:51,64961.45137618
5,64936.71506447,1771816371845,2026-02-23T04:12:51.386491,2026-02-23 04:12:51,64936.71506447
5,64918.13524046,1771816431057,2026-02-23T04:13:51.089342,2026-02-23 04:13:51,64918.13524046
5,64906.18504981,1771816491588,2026-02-23T04:14:51.346049,2026-02-23 04:14:51,64906.18504981
5,64899.38771718,1771816551530,2026-02-23T04:15:51.593341,2026-02-23 04:15:51,64899.38771718
5,64902.20889601,1771816611191,2026-02-23T04:16:50.778373,2026-02-23 04:16:50,64902.20889601
5,64879.09150502,1771816670602,2026-02-23T04:17:50.664219,2026-02-23 04:17:50,64879.09150502
5,64840.55645001,1771816731202,2026-02-23T04:18:51.220063,2026-02-23 04:18:51,64840.55645001
5,64817.41575304,1771816791917,2026-02-23T04:19:51.566376,2026-02-23 04:19:51,64817.41575304
5,64800.78369316,1771816851204,2026-02-23T04:20:50.911067,2026-02-23 04:20:50,64800.78369316
5,64778.30312911,1771816910840,2026-02-23T04:21:50.848102,2026-02-23 04:21:50,64778.30312911
5,64764.78875646,1771816972205,2026-02-23T04:22:51.862972,2026-02-23 04:22:51,64764.78875646
5,64768.06374047,1771817031725,2026-02-23T04:23:51.663580,2026-02-23 04:23:51,64768.06374047
5,64766.31385979,1771817091857,2026-02-23T04:24:51.473506,2026-02-23 04:24:51,64766.31385979
5,64759.95142897,1771817152168,2026-02-23T04:25:51.272303,2026-02-23 04:25:51,64759.95142897
5,64761.4514083,1771817212190,2026-02-23T04:26:52.364938,2026-02-23 04:26:52,64761.4514083
5,64745.97106503,1771817271472,2026-02-23T04:27:51.272655,2026-02-23 04:27:51,64745.97106503
5,64739.39652184,1771817331310,2026-02-23T04:28:51.295028,2026-02-23 04:28:51,64739.39652184
5,64742.74193349,1771817391749,2026-02-23T04:29:51.453152,2026-02-23 04:29:51,64742.74193349
5,64752.13801268,1771817451183,2026-02-23T04:30:50.898467,2026-02-23 04:30:50,64752.13801268
5,64778.40093109,1771817512293,2026-02-23T04:31:52.309004,2026-02-23 04:31:52,64778.40093109
5,64793.27511714,1771817572088,2026-02-23T04:32:51.752868,2026-02-23 04:32:51,64793.27511714
