mins,price,closeTime,timestamp,fetch_time,price_float
5,68154.14894802,1771679629510,2026-02-21T14:13:47.908564,2026-02-21 14:13:47,68154.14894802
5,68146.94080615,1771679695319,2026-02-21T14:14:54.219396,2026-02-21 14:14:54,68146.94080615
5,68144.62789147,1771679751455,2026-02-21T14:15:48.473385,2026-02-21 14:15:48,68144.62789147
5,68138.21726628,1771679808831,2026-02-21T14:16:47.356922,2026-02-21 14:16:47,68138.21726628
5,68131.94645619,1771679869348,2026-02-21T14:17:48.878743,2026-02-21 14:17:48,68131.94645619
5,68131.38229586,1771679931038,2026-02-21T14:18:47.845540,2026-02-21 14:18:47,68131.38229586
5,68129.81026578,1771679989476,2026-02-21T14:19:47.772263,2026-02-21 14:19:47,68129.81026578
5,68129.30670349,1771680048027,2026-02-21T14:20:47.909862,2026-02-21 14:20:47,68129.30670349
5,68134.3297839,1771680111284,2026-02-21T14:21:48.214947,2026-02-21 14:21:48,68134.3297839
5,68153.23435046,1771680169069,2026-02-21T14:22:47.303496,2026-02-21 14:22:47,68153.23435046
5,68170.61328566,1771680228222,2026-02-21T14:23:47.683899,2026-02-21 14:23:47,68170.61328566
5,68186.93662523,1771680290679,2026-02-21T14:24:47.925243,2026-02-21 14:24:47,68186.93662523
5,68181.74189878,1771680349077,2026-02-21T14:25:47.564707,2026-02-21 14:25:47,68181.74189878
5,68180.07863032,1771680410974,2026-02-21T14:26:49.966543,2026-02-21 14:26:49,68180.07863032
5,68194.6404305,1771680472196,2026-02-21T14:27:48.708924,2026-02-21 14:27:48,68194.6404305
5,68196.15597099,1771680531087,2026-02-21T14:28:50.562023,2026-02-21 14:28:50,68196.15597099
5,68199.98103832,1771680590963,2026-02-21T14:29:47.984948,2026-02-21 14:29:47,68199.98103832
5,68216.37169695,1771680648889,2026-02-21T14:30:47.674054,2026-02-21 14:30:47,68216.37169695
5,68224.68250291,1771680711067,2026-02-21T14:31:50.260132,2026-02-21 14:31:50,68224.68250291
5,68229.14681087,1771680770205,2026-02-21T14:32:47.435787,2026-02-21 14:32:47,68229.14681087
5,68226.52380546,1771680829851,2026-02-21T14:33:48.164511,2026-02-21 14:33:48,68226.52380546
5,68221.43685926,1771680890205,2026-02-21T14:34:49.533666,2026-02-21 14:34:49,68221.43685926
5,68216.76276775,1771680950717,2026-02-21T14:35:47.705884,2026-02-21 14:35:47,68216.76276775
5,68211.63332943,1771681010400,2026-02-21T14:36:48.968363,2026-02-21 14:36:48,68211.63332943
5,68203.56721897,1771681069019,2026-02-21T14:37:48.803531,2026-02-21 14:37:48,68203.56721897
5,68196.96185923,1771681130901,2026-02-21T14:38:47.824639,2026-02-21 14:38:47,68196.96185923
5,68193.05600304,1771681190151,2026-02-21T14:39:48.217055,2026-02-21 14:39:48,68193.05600304
5,68193.20606377,1771681248146,2026-02-21T14:40:48.449914,2026-02-21 14:40:48,68193.20606377
5,68191.21051392,1771681310867,2026-02-21T14:41:48.581481,2026-02-21 14:41:48,68191.21051392
5,68189.49944428,1771681369931,2026-02-21T14:42:47.961336,2026-02-21 14:42:47,68189.49944428
5,68187.24053883,1771681428624,2026-02-21T14:43:48.255825,2026-02-21 14:43:48,68187.24053883
5,68186.14863018,1771681492407,2026-02-21T14:44:48.909336,2026-02-21 14:44:48,68186.14863018
5,68181.29064537,1771681549107,2026-02-21T14:45:47.368039,2026-02-21 14:45:47,68181.29064537
5,68177.22711364,1771681610901,2026-02-21T14:46:50.211602,2026-02-21 14:46:50,68177.22711364
5,68174.80204256,1771681671825,2026-02-21T14:47:48.302592,2026-02-21 14:47:48,68174.80204256
5,68177.02171992,1771681730790,2026-02-21T14:48:48.505743,2026-02-21 14:48:48,68177.02171992
5,68182.80219211,1771681790312,2026-02-21T14:49:49.515344,2026-02-21 14:49:49,68182.80219211
5,68198.39080248,1771681851591,2026-02-21T14:50:48.208420,2026-02-21 14:50:48,68198.39080248
5,68209.02881214,1771681910617,2026-02-21T14:51:48.435315,2026-02-21 14:51:48,68209.02881214
5,68220.74628925,1771681968838,2026-02-21T14:52:48.178098,2026-02-21 14:52:48,68220.74628925
5,68229.50400166,1771682031651,2026-02-21T14:53:47.982921,2026-02-21 14:53:47,68229.50400166
5,68230.51115224,1771682089529,2026-02-21T14:54:47.318105,2026-02-21 14:54:47,68230.51115224
5,68226.91473733,1771682149455,2026-02-21T14:55:48.418470,2026-02-21 14:55:48,68226.91473733
5,68221.5362674,1771682211879,2026-02-21T14:56:48.062434,2026-02-21 14:56:48,68221.5362674
5,68215.72842212,1771682269773,2026-02-21T14:57:47.584266,2026-02-21 14:57:47,68215.72842212
5,68217.3579867,1771682330258,2026-02-21T14:58:49.200579,2026-02-21 14:58:49,68217.3579867
5,68234.20836247,1771682392877,2026-02-21T14:59:53.009862,2026-02-21 14:59:53,68234.20836247
5,68242.68746764,1771682450226,2026-02-21T15:00:47.921689,2026-02-21 15:00:47,68242.68746764
5,68246.00101552,1771682508555,2026-02-21T15:01:47.508795,2026-02-21 15:01:47,68246.00101552
5,68245.27689456,1771682578129,2026-02-21T15:02:56.884067,2026-02-21 15:02:56,68245.27689456
5,68243.50730861,1771682630627,2026-02-21T15:03:48.032727,2026-02-21 15:03:48,68243.50730861
5,68235.81745582,1771682691833,2026-02-21T15:04:51.206388,2026-02-21 15:04:51,68235.81745582
5,68235.29442961,1771682763218,2026-02-21T15:06:01.036732,2026-02-21 15:06:01,68235.29442961
5,68230.87371947,1771682812654,2026-02-21T15:06:49.688054,2026-02-21 15:06:49,68230.87371947
5,68228.11006711,1771682872215,2026-02-21T15:07:50.544985,2026-02-21 15:07:50,68228.11006711
5,68227.47854831,1771682937136,2026-02-21T15:08:55.865428,2026-02-21 15:08:55,68227.47854831
5,68227.46649113,1771682990224,2026-02-21T15:09:47.575174,2026-02-21 15:09:47,68227.46649113
5,68214.89092089,1771683050300,2026-02-21T15:10:48.866318,2026-02-21 15:10:48,68214.89092089
5,68219.22401229,1771683113221,2026-02-21T15:11:52.412199,2026-02-21 15:11:52,68219.22401229
5,68225.13221982,1771683170330,2026-02-21T15:12:47.440349,2026-02-21 15:12:47,68225.13221982
5,68229.47481369,1771683229360,2026-02-21T15:13:48.122089,2026-02-21 15:13:48,68229.47481369
5,68231.57211381,1771683291733,2026-02-21T15:14:50.888784,2026-02-21 15:14:50,68231.57211381
5,68238.00902195,1771683350314,2026-02-21T15:15:47.457672,2026-02-21 15:15:47,68238.00902195
5,68243.12353909,1771683410296,2026-02-21T15:16:48.454399,2026-02-21 15:16:48,68243.12353909
5,68241.75692635,1771683469136,2026-02-21T15:17:48.715391,2026-02-21 15:17:48,68241.75692635
